host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
474236015000000,156901,-0.854,-0.022,-0.514,0.19,-0.41,-0.04
474236031000000,156921,-0.858,-0.02,-0.508,-0.06,-0.22,-0.13
474236046000000,156941,-0.852,-0.023,-0.515,-0.01,0.49,0.43
474236078000000,156961,-0.856,-0.03,-0.516,0.04,-0.16,-0.11
474236093000000,156981,-0.856,-0.023,-0.51,0.0,-0.07,-0.17
474236109000000,157001,-0.857,-0.024,-0.516,0.27,-0.44,-0.02
474236125000000,157021,-0.855,-0.026,-0.52,-0.11,-0.02,0.23
474236156000000,157041,-0.851,-0.023,-0.513,0.11,-0.19,-0.29
474236171000000,157061,-0.856,-0.024,-0.523,0.07,0.09,-0.08
474236187000000,157081,-0.853,-0.024,-0.508,-0.04,0.17,0.04
474236218000000,157101,-0.857,-0.026,-0.508,0.07,-0.0,0.01
474236234000000,157121,-0.86,-0.025,-0.522,-0.08,0.07,0.01
474236250000000,157141,-0.858,-0.023,-0.515,0.03,0.11,0.05
474236265000000,157161,-0.857,-0.026,-0.514,-0.01,0.03,0.13
474236296000000,157181,-0.855,-0.022,-0.521,-0.05,-0.28,-0.15
474236312000000,157201,-0.85,-0.023,-0.517,-0.19,-0.13,0.14
474236328000000,157221,-0.856,-0.024,-0.513,0.0,0.28,-0.18
474236343000000,157241,-0.856,-0.026,-0.514,0.13,-0.23,0.12
474236375000000,157261,-0.86,-0.025,-0.52,-0.15,0.06,0.17
474236390000000,157281,-0.854,-0.025,-0.514,0.15,-0.07,-0.26
474236406000000,157301,-0.856,-0.028,-0.516,-0.01,0.09,-0.0
474236437000000,157321,-0.859,-0.024,-0.513,-0.09,0.3,-0.05
474236453000000,157341,-0.858,-0.023,-0.518,0.16,-0.0,0.15
474236468000000,157361,-0.853,-0.022,-0.512,-0.05,0.14,0.17
474236484000000,157381,-0.86,-0.026,-0.511,-0.25,-0.09,0.17
474236515000000,157401,-0.855,-0.02,-0.516,0.06,-0.11,0.07
474236531000000,157421,-0.854,-0.022,-0.515,0.16,-0.22,0.02
474236546000000,157441,-0.856,-0.026,-0.513,0.16,-0.16,0.22
474236578000000,157461,-0.856,-0.024,-0.519,-0.07,0.16,0.05
474236593000000,157481,-0.856,-0.023,-0.515,-0.05,0.07,-0.28
474236609000000,157501,-0.858,-0.025,-0.516,-0.3,0.26,0.14
474236625000000,157521,-0.853,-0.024,-0.517,-0.04,-0.08,0.04
474236656000000,157541,-0.856,-0.022,-0.513,-0.08,-0.24,0.17
474236671000000,157561,-0.853,-0.022,-0.517,-0.13,0.07,0.12
474236687000000,157581,-0.853,-0.021,-0.517,0.25,0.21,0.14
474236718000000,157601,-0.854,-0.027,-0.51,0.02,0.16,0.05
474236734000000,157621,-0.86,-0.026,-0.515,-0.07,0.06,-0.06
474236750000000,157641,-0.85,-0.022,-0.522,-0.2,-0.15,-0.02
474236765000000,157661,-0.854,-0.027,-0.519,-0.14,-0.11,0.08
474236796000000,157681,-0.856,-0.02,-0.512,0.02,0.07,-0.04
474236812000000,157701,-0.856,-0.022,-0.517,0.05,-0.06,-0.19
474236828000000,157721,-0.854,-0.025,-0.513,0.04,0.17,-0.06
474236843000000,157741,-0.854,-0.022,-0.514,-0.06,-0.1,-0.1
474236875000000,157761,-0.855,-0.025,-0.503,-0.16,0.24,0.38
474236890000000,157781,-0.855,-0.024,-0.517,-0.24,0.23,-0.18
474236906000000,157801,-0.858,-0.023,-0.525,0.11,-0.18,-0.23
474236937000000,157821,-0.858,-0.026,-0.509,0.26,-0.09,-0.09
474236953000000,157841,-0.857,-0.027,-0.515,0.02,-0.09,-0.02
474236968000000,157861,-0.859,-0.025,-0.516,0.05,0.09,-0.05
474236984000000,157881,-0.853,-0.017,-0.519,-0.03,0.14,0.01
474237015000000,157901,-0.858,-0.024,-0.516,0.12,0.11,-0.04
474237031000000,157921,-0.859,-0.023,-0.517,-0.01,0.35,0.01
474237046000000,157941,-0.855,-0.023,-0.52,-0.06,-0.67,0.09
474237078000000,157961,-0.858,-0.026,-0.516,-0.29,-0.58,-0.5
474237093000000,157981,-0.858,-0.024,-0.517,0.0,-0.46,0.11
474237109000000,158001,-0.855,-0.025,-0.519,-0.01,0.15,0.18
474237125000000,158021,-0.855,-0.027,-0.519,0.38,-0.14,-0.07
474237156000000,158041,-0.853,-0.028,-0.516,0.12,-0.34,-0.34
474237171000000,158061,-0.856,-0.03,-0.518,-0.14,0.16,0.39
474237187000000,158081,-0.859,-0.018,-0.52,-0.16,-0.18,-0.02
474237218000000,158101,-0.854,-0.024,-0.512,0.09,0.18,-0.2
474237234000000,158121,-0.859,-0.025,-0.518,0.08,-0.26,-0.09
474237250000000,158141,-0.852,-0.023,-0.521,0.05,0.22,0.3
474237265000000,158161,-0.855,-0.022,-0.517,0.12,-0.36,0.17
474237296000000,158181,-0.855,-0.025,-0.52,0.26,-0.02,0.14
474237312000000,158201,-0.855,-0.024,-0.517,-0.14,0.27,0.14
474237328000000,158221,-0.862,-0.023,-0.515,-0.06,0.32,-0.03
474237359000000,158241,-0.858,-0.025,-0.512,-0.04,0.3,0.11
474237375000000,158261,-0.856,-0.022,-0.52,-0.11,0.08,0.15
474237390000000,158281,-0.86,-0.024,-0.516,-0.18,0.11,0.23
474237406000000,158301,-0.855,-0.024,-0.52,0.06,0.36,0.02
474237437000000,158321,-0.856,-0.021,-0.525,-0.15,-0.05,-0.07
474237453000000,158341,-0.856,-0.024,-0.521,0.33,-0.09,0.19
474237468000000,158361,-0.856,-0.025,-0.514,0.21,0.2,-0.01
474237484000000,158381,-0.858,-0.024,-0.512,-0.28,-0.27,-0.22
474237515000000,158401,-0.857,-0.025,-0.513,0.02,0.12,-0.02
474237531000000,158421,-0.856,-0.024,-0.518,-0.14,-0.06,0.01
474237546000000,158441,-0.856,-0.026,-0.522,-0.12,-0.19,-0.18
474237578000000,158461,-0.858,-0.024,-0.523,-0.1,-0.14,0.11
474237593000000,158481,-0.859,-0.024,-0.517,0.15,-0.12,0.14
474237609000000,158501,-0.858,-0.026,-0.516,0.15,-0.05,0.08
474237625000000,158521,-0.859,-0.023,-0.512,0.01,0.13,-0.04
474237656000000,158541,-0.858,-0.025,-0.515,0.1,-0.16,0.17
474237671000000,158561,-0.855,-0.021,-0.515,0.02,0.05,0.03
474237687000000,158581,-0.854,-0.022,-0.521,-0.14,-0.12,0.01
474237718000000,158601,-0.856,-0.025,-0.514,0.23,-0.03,-0.04
474237734000000,158621,-0.86,-0.023,-0.515,0.14,0.04,-0.12
474237750000000,158641,-0.856,-0.025,-0.513,0.07,-0.43,0.01
474237765000000,158661,-0.857,-0.024,-0.517,-0.01,-0.14,-0.07
474237796000000,158681,-0.854,-0.025,-0.513,-0.04,-0.18,-0.02
474237812000000,158701,-0.854,-0.019,-0.512,-0.01,-0.1,-0.02
474237828000000,158721,-0.857,-0.025,-0.51,0.05,0.04,-0.2
474237843000000,158741,-0.855,-0.025,-0.513,0.26,-0.04,0.15
474237875000000,158761,-0.859,-0.023,-0.512,-0.15,-0.23,0.08
474237890000000,158781,-0.859,-0.023,-0.51,-0.07,0.28,0.02
474237906000000,158801,-0.853,-0.025,-0.525,0.05,0.07,0.14
474237937000000,158821,-0.858,-0.026,-0.511,0.18,-0.19,0.11
474237953000000,158841,-0.856,-0.023,-0.512,0.32,0.2,-0.06
474237968000000,158861,-0.857,-0.026,-0.521,0.22,-0.15,0.27
474237984000000,158881,-0.858,-0.025,-0.513,0.0,-0.06,-0.01
474238015000000,158901,-0.856,-0.026,-0.521,-0.23,0.13,-0.02
474238031000000,158921,-0.855,-0.024,-0.517,0.03,0.07,0.08
474238046000000,158941,-0.861,-0.023,-0.517,0.12,0.03,0.09
474238078000000,158961,-0.855,-0.025,-0.511,-0.03,0.06,-0.15
474238093000000,158981,-0.858,-0.021,-0.516,-0.19,0.12,0.01
474238109000000,159001,-0.855,-0.02,-0.511,-0.01,-0.26,-0.0
474238125000000,159021,-0.857,-0.025,-0.519,0.18,-0.22,0.09
474238156000000,159041,-0.857,-0.027,-0.517,-0.15,0.07,-0.22
474238171000000,159061,-0.851,-0.029,-0.526,-0.25,-0.12,0.07
474238187000000,159081,-0.858,-0.025,-0.516,-0.05,-0.15,-0.0
474238218000000,159101,-0.858,-0.026,-0.516,0.13,0.05,-0.14
474238234000000,159121,-0.855,-0.022,-0.514,0.16,-0.02,-0.03
474238250000000,159141,-0.858,-0.025,-0.518,-0.11,-0.02,0.05
474238265000000,159161,-0.857,-0.025,-0.517,0.09,0.08,0.12
474238296000000,159181,-0.857,-0.027,-0.515,-0.04,0.27,0.12
474238312000000,159201,-0.86,-0.026,-0.515,0.15,0.05,-0.02
474238328000000,159221,-0.857,-0.027,-0.517,-0.16,-0.05,0.1
474238343000000,159241,-0.853,-0.023,-0.517,0.15,0.05,0.04
474238375000000,159261,-0.856,-0.027,-0.51,-0.07,0.08,-0.22
474238390000000,159281,-0.861,-0.025,-0.515,-0.05,0.03,0.09
474238406000000,159301,-0.857,-0.024,-0.513,-0.1,0.07,0.08
474238437000000,159321,-0.859,-0.024,-0.519,0.02,0.25,-0.12
474238453000000,159341,-0.857,-0.022,-0.511,0.04,-0.15,0.07
474238468000000,159361,-0.856,-0.021,-0.516,-0.23,0.2,0.07
474238484000000,159381,-0.857,-0.025,-0.517,0.22,-0.23,0.16
474238515000000,159401,-0.853,-0.023,-0.52,-0.02,0.04,-0.11
474238531000000,159421,-0.86,-0.027,-0.517,0.12,-0.29,-0.23
474238546000000,159441,-0.857,-0.026,-0.514,0.09,-0.08,0.27
474238578000000,159461,-0.855,-0.029,-0.512,-0.19,0.2,0.02
474238593000000,159481,-0.853,-0.024,-0.508,0.14,0.29,0.06
474238609000000,159501,-0.855,-0.022,-0.517,0.08,-0.12,-0.29
474238625000000,159521,-0.858,-0.022,-0.515,-0.07,-0.09,0.05
474238656000000,159541,-0.859,-0.027,-0.519,0.05,0.36,-0.04
474238671000000,159561,-0.858,-0.021,-0.516,-0.03,0.4,-0.25
474238687000000,159581,-0.851,-0.024,-0.518,-0.12,-0.15,0.24
474238718000000,159601,-0.856,-0.023,-0.51,0.12,-0.18,0.05
474238734000000,159621,-0.858,-0.027,-0.52,0.07,0.03,0.04
474238750000000,159641,-0.855,-0.025,-0.519,0.14,-0.27,-0.04
474238765000000,159661,-0.858,-0.021,-0.518,-0.05,-0.19,-0.12
474238796000000,159681,-0.856,-0.024,-0.509,0.18,-0.3,0.19
474238812000000,159701,-0.856,-0.024,-0.515,0.02,-0.07,0.29
474238828000000,159721,-0.857,-0.022,-0.51,0.15,-0.05,0.05
474238859000000,159741,-0.857,-0.023,-0.511,-0.27,0.44,0.25
474238875000000,159761,-0.858,-0.023,-0.517,0.25,-0.33,0.15
474238890000000,159781,-0.863,-0.022,-0.518,0.05,-0.28,-0.12
474238906000000,159801,-0.858,-0.024,-0.51,0.06,0.07,-0.08
474238937000000,159821,-0.856,-0.026,-0.518,0.22,0.16,-0.02
474238953000000,159841,-0.862,-0.028,-0.513,-0.17,0.3,0.31
474238968000000,159861,-0.856,-0.021,-0.521,0.28,0.09,0.02
474238984000000,159881,-0.856,-0.019,-0.514,0.0,0.13,-0.1
474239015000000,159901,-0.855,-0.025,-0.509,0.01,0.02,0.09
474239031000000,159921,-0.859,-0.023,-0.516,0.05,-0.06,0.08
474239046000000,159941,-0.854,-0.025,-0.519,-0.03,0.23,0.27
474239078000000,159961,-0.857,-0.024,-0.514,0.13,-0.4,0.17
474239093000000,159981,-0.857,-0.024,-0.515,-0.2,0.12,0.12
474239109000000,160001,-0.855,-0.025,-0.506,-0.05,-0.37,0.02
474239125000000,160021,-0.851,-0.026,-0.509,-0.15,-0.22,-0.02
474239156000000,160041,-0.859,-0.026,-0.516,-0.03,0.09,-0.31
474239171000000,160061,-0.856,-0.022,-0.513,0.09,-0.09,0.25
474239187000000,160081,-0.857,-0.021,-0.512,0.13,-0.19,0.02
474239218000000,160101,-0.86,-0.026,-0.516,0.01,-0.02,0.36
474239234000000,160121,-0.861,-0.024,-0.519,-0.11,0.2,-0.07
474239250000000,160141,-0.855,-0.018,-0.511,0.02,0.11,-0.12
474239265000000,160161,-0.86,-0.024,-0.514,-0.09,0.11,-0.02
474239296000000,160181,-0.856,-0.025,-0.512,-0.12,0.25,0.11
474239312000000,160201,-0.858,-0.029,-0.511,-0.04,0.11,0.08
474239328000000,160221,-0.858,-0.023,-0.515,0.0,0.3,0.08
474239359000000,160241,-0.859,-0.025,-0.522,0.2,0.16,0.24
474239375000000,160261,-0.856,-0.021,-0.513,0.02,-0.13,0.12
474239390000000,160281,-0.855,-0.023,-0.515,-0.07,-0.38,-0.22
474239406000000,160301,-0.854,-0.026,-0.513,-0.02,-0.02,-0.01
474239437000000,160321,-0.857,-0.024,-0.506,0.17,0.1,0.25
474239453000000,160341,-0.857,-0.026,-0.519,0.11,0.18,0.06
474239468000000,160361,-0.851,-0.024,-0.514,0.03,0.07,0.21
474239484000000,160381,-0.858,-0.027,-0.512,-0.23,0.01,0.05
474239515000000,160401,-0.859,-0.022,-0.518,0.02,-0.24,0.22
474239531000000,160421,-0.856,-0.027,-0.519,0.05,-0.16,-0.08
474239546000000,160441,-0.857,-0.026,-0.518,-0.11,0.14,-0.1
474239578000000,160461,-0.857,-0.025,-0.514,-0.13,-0.09,-0.16
474239593000000,160481,-0.857,-0.025,-0.521,0.12,0.01,0.15
474239609000000,160501,-0.857,-0.025,-0.514,0.02,0.14,0.01
474239625000000,160521,-0.857,-0.021,-0.522,-0.07,-0.09,-0.02
474239656000000,160541,-0.856,-0.027,-0.513,0.02,-0.06,0.17
474239671000000,160561,-0.857,-0.023,-0.508,0.21,0.26,-0.0
474239687000000,160581,-0.859,-0.022,-0.509,-0.26,-0.25,0.29
474239718000000,160601,-0.86,-0.025,-0.514,0.22,-0.09,-0.02
474239734000000,160621,-0.857,-0.025,-0.519,0.18,-0.15,-0.15
474239750000000,160641,-0.857,-0.023,-0.52,-0.11,-0.06,-0.04
474239765000000,160661,-0.856,-0.025,-0.516,-0.07,-0.14,0.12
474239796000000,160681,-0.856,-0.026,-0.517,-0.2,0.01,0.14
474239812000000,160701,-0.855,-0.028,-0.514,-0.18,0.01,0.11
474239828000000,160721,-0.855,-0.025,-0.507,0.01,0.23,0.04
474239859000000,160741,-0.858,-0.027,-0.511,-0.04,-0.2,0.08
474239875000000,160761,-0.857,-0.024,-0.514,0.09,-0.17,-0.02
474239890000000,160781,-0.855,-0.024,-0.511,0.11,0.15,0.02
474239906000000,160801,-0.853,-0.024,-0.509,-0.11,-0.19,0.01
474239937000000,160821,-0.853,-0.022,-0.512,0.27,0.12,0.19
474239953000000,160841,-0.853,-0.024,-0.515,-0.07,-0.26,-0.0
474239968000000,160861,-0.858,-0.027,-0.518,0.16,-0.11,-0.02
474239984000000,160881,-0.857,-0.025,-0.515,-0.03,0.56,0.13
474240015000000,160901,-0.86,-0.024,-0.509,0.12,0.07,-0.15
474240031000000,160921,-0.858,-0.022,-0.511,0.02,0.05,-0.19
474240046000000,160941,-0.851,-0.027,-0.514,0.05,-0.14,0.14
474240078000000,160961,-0.853,-0.025,-0.511,-0.04,0.21,0.27
474240093000000,160981,-0.853,-0.026,-0.511,-0.03,0.06,0.04
474240109000000,161001,-0.858,-0.024,-0.515,0.1,0.2,-0.05
474240125000000,161021,-0.856,-0.023,-0.518,-0.07,-0.09,-0.08
474240156000000,161041,-0.861,-0.028,-0.513,-0.11,-0.14,-0.16
474240171000000,161061,-0.852,-0.023,-0.519,0.13,-0.14,-0.13
474240187000000,161081,-0.861,-0.025,-0.519,-0.21,0.08,-0.0
474240218000000,161101,-0.859,-0.026,-0.518,0.18,0.27,-0.07
474240234000000,161121,-0.858,-0.026,-0.516,0.31,0.18,-0.16
474240250000000,161141,-0.856,-0.03,-0.516,-0.04,-0.16,-0.09
474240265000000,161161,-0.858,-0.021,-0.524,-0.01,0.01,0.2
474240296000000,161181,-0.862,-0.024,-0.516,-0.01,-0.19,0.05
474240312000000,161201,-0.854,-0.025,-0.516,-0.11,0.14,0.11
474240328000000,161221,-0.859,-0.023,-0.512,-0.21,-0.03,-0.34
474240359000000,161241,-0.858,-0.027,-0.521,-0.04,-0.1,-0.0
474240375000000,161261,-0.858,-0.023,-0.513,0.17,-0.19,-0.05
474240390000000,161281,-0.855,-0.025,-0.512,0.23,-0.09,0.37
474240406000000,161301,-0.857,-0.028,-0.516,0.11,-0.03,0.15
474240437000000,161321,-0.856,-0.025,-0.508,0.09,-0.2,0.27
474240453000000,161341,-0.856,-0.02,-0.518,-0.13,0.04,0.08
474240468000000,161361,-0.857,-0.024,-0.515,0.09,0.11,0.1
474240484000000,161381,-0.853,-0.025,-0.512,-0.13,-0.41,-0.15
474240515000000,161401,-0.856,-0.024,-0.515,-0.11,0.46,0.21
474240531000000,161421,-0.857,-0.024,-0.518,0.02,0.04,-0.05
474240546000000,161441,-0.855,-0.022,-0.516,-0.12,-0.37,-0.06
474240578000000,161461,-0.856,-0.025,-0.519,-0.15,-0.33,0.2
474240593000000,161481,-0.857,-0.024,-0.517,0.0,0.34,0.02
474240609000000,161501,-0.857,-0.023,-0.513,0.02,0.3,0.2
474240625000000,161521,-0.858,-0.025,-0.518,-0.14,0.14,-0.34
474240656000000,161541,-0.855,-0.027,-0.516,-0.13,0.02,0.1
474240671000000,161561,-0.86,-0.026,-0.519,-0.04,-0.25,0.07
474240687000000,161581,-0.868,-0.025,-0.529,-0.43,0.01,-0.24
474240718000000,161601,-0.849,-0.025,-0.514,-0.11,-0.4,-0.13
474240734000000,161621,-0.86,-0.022,-0.516,0.04,0.46,-0.09
474240750000000,161641,-0.857,-0.022,-0.51,-0.13,-0.63,0.07
474240765000000,161661,-0.855,-0.025,-0.52,0.08,0.43,0.16
474240796000000,161681,-0.858,-0.025,-0.518,-0.17,0.03,0.02
474240812000000,161701,-0.854,-0.024,-0.511,-0.04,-0.32,-0.22
474240828000000,161721,-0.857,-0.023,-0.519,-0.17,0.05,0.2
474240859000000,161741,-0.853,-0.027,-0.512,0.12,-0.18,0.01
474240875000000,161761,-0.862,-0.028,-0.516,0.07,0.25,-0.27
474240890000000,161781,-0.859,-0.023,-0.525,0.36,-0.43,0.17
474240906000000,161801,-0.856,-0.02,-0.517,-0.04,0.07,0.2
474240937000000,161821,-0.852,-0.026,-0.511,0.04,-0.04,-0.02
474240953000000,161841,-0.854,-0.022,-0.519,0.11,0.04,-0.0
474240968000000,161861,-0.858,-0.024,-0.515,0.19,-0.18,-0.11
474240984000000,161881,-0.852,-0.025,-0.517,-0.06,-0.31,-0.1
474241015000000,161901,-0.854,-0.028,-0.515,0.05,0.38,0.12
474241031000000,161921,-0.855,-0.025,-0.514,0.4,-0.05,0.12
474241046000000,161941,-0.858,-0.025,-0.522,0.02,0.31,-0.03
474241078000000,161961,-0.853,-0.023,-0.519,0.11,0.11,-0.06
474241093000000,161981,-0.855,-0.023,-0.513,0.11,-0.05,-0.12
474241109000000,162001,-0.852,-0.023,-0.515,0.37,0.16,-0.05
474241125000000,162021,-0.859,-0.025,-0.514,-0.17,0.09,0.11
474241156000000,162041,-0.854,-0.027,-0.515,-0.14,-0.23,-0.02
474241171000000,162061,-0.858,-0.028,-0.515,0.28,-0.28,-0.02
474241187000000,162081,-0.859,-0.025,-0.509,-0.13,0.06,-0.02
474241218000000,162101,-0.86,-0.027,-0.515,0.01,-0.09,-0.13
474241234000000,162121,-0.857,-0.022,-0.514,0.01,0.47,-0.04
474241250000000,162141,-0.856,-0.026,-0.514,-0.04,0.05,0.05
474241265000000,162161,-0.857,-0.019,-0.516,-0.05,0.08,0.09
474241296000000,162181,-0.859,-0.024,-0.519,-0.05,-0.1,0.05
474241312000000,162201,-0.857,-0.024,-0.513,0.04,-0.05,0.2
474241328000000,162221,-0.859,-0.026,-0.516,0.02,0.44,0.08
474241343000000,162241,-0.856,-0.027,-0.516,0.22,-0.0,0.08
474241375000000,162261,-0.858,-0.025,-0.514,-0.03,0.07,-0.15
474241390000000,162281,-0.857,-0.022,-0.512,-0.27,-0.19,0.06
474241406000000,162301,-0.855,-0.027,-0.511,0.12,0.31,0.12
474241437000000,162321,-0.853,-0.025,-0.52,-0.1,0.37,0.07
474241453000000,162341,-0.852,-0.022,-0.508,0.14,0.29,0.19
474241468000000,162361,-0.856,-0.025,-0.524,-0.03,0.09,-0.1
474241484000000,162381,-0.853,-0.02,-0.516,0.18,0.29,0.13
474241515000000,162401,-0.858,-0.022,-0.516,0.05,-0.11,-0.04
474241531000000,162421,-0.859,-0.027,-0.509,-0.02,-0.28,0.11
474241546000000,162441,-0.858,-0.028,-0.511,-0.04,-0.28,0.08
474241578000000,162461,-0.853,-0.028,-0.518,0.05,0.24,0.01
474241593000000,162481,-0.86,-0.023,-0.518,-0.1,0.21,-0.18
474241609000000,162501,-0.859,-0.025,-0.518,0.17,-0.11,0.18
474241625000000,162521,-0.856,-0.025,-0.522,0.02,-0.31,0.06
474241656000000,162541,-0.857,-0.024,-0.514,-0.15,0.14,-0.06
474241671000000,162561,-0.857,-0.025,-0.523,-0.04,-0.11,-0.06
474241687000000,162581,-0.856,-0.023,-0.514,0.02,-0.07,-0.12
474241718000000,162601,-0.855,-0.024,-0.519,-0.18,-0.01,-0.22
474241734000000,162621,-0.862,-0.021,-0.512,0.15,0.1,0.17
474241750000000,162641,-0.859,-0.025,-0.514,0.22,-0.44,0.16
474241765000000,162661,-0.85,-0.025,-0.507,-0.2,0.47,-0.15
474241796000000,162681,-0.852,-0.024,-0.514,-0.07,-0.48,-0.52
474241812000000,162701,-0.858,-0.024,-0.516,0.12,-0.08,-0.0
474241828000000,162721,-0.858,-0.024,-0.514,0.12,0.23,-0.04
474241843000000,162741,-0.86,-0.025,-0.521,-0.12,-0.03,0.21
474241875000000,162761,-0.859,-0.025,-0.517,0.11,0.23,-0.03
474241890000000,162781,-0.855,-0.025,-0.509,-0.01,-0.1,-0.02
474241906000000,162801,-0.856,-0.028,-0.519,0.32,-0.15,0.03
474241937000000,162821,-0.858,-0.022,-0.511,0.37,-0.42,-0.37
474241953000000,162841,-0.859,-0.023,-0.516,0.31,0.19,0.11
474241968000000,162861,-0.856,-0.022,-0.515,0.03,0.13,-0.13
474241984000000,162881,-0.855,-0.025,-0.52,0.11,-0.02,0.12
474242015000000,162901,-0.854,-0.028,-0.519,-0.06,-0.02,0.06
474242031000000,162921,-0.858,-0.023,-0.515,0.05,0.32,0.44
474242046000000,162941,-0.857,-0.026,-0.51,-0.07,0.2,0.31
474242078000000,162961,-0.855,-0.023,-0.514,-0.04,0.04,-0.12
474242093000000,162981,-0.84,-0.025,-0.504,0.2,-0.6,-0.5
474242109000000,163001,-0.85,-0.026,-0.507,0.14,0.42,0.34
474242125000000,163021,-0.853,-0.021,-0.515,-0.52,0.43,-0.21
474242156000000,163041,-0.856,-0.02,-0.514,0.02,0.69,0.43
474242171000000,163061,-0.853,-0.024,-0.513,0.08,-0.06,0.05
474242187000000,163081,-0.862,-0.026,-0.523,0.11,0.1,-0.04
474242218000000,163101,-0.853,-0.025,-0.511,-0.18,-0.41,0.11
474242234000000,163121,-0.857,-0.027,-0.517,-0.15,0.07,0.11
474242250000000,163141,-0.858,-0.025,-0.516,0.12,-0.18,0.13
474242265000000,163161,-0.858,-0.025,-0.525,-0.04,0.36,0.07
474242296000000,163181,-0.855,-0.022,-0.526,0.09,0.12,0.21
474242312000000,163201,-0.855,-0.028,-0.51,-0.14,-0.14,-0.1
474242328000000,163221,-0.857,-0.022,-0.515,0.14,0.11,-0.04
474242343000000,163241,-0.853,-0.027,-0.518,0.02,-0.19,0.05
474242375000000,163261,-0.858,-0.027,-0.513,0.18,0.22,0.05
474242390000000,163281,-0.855,-0.025,-0.514,-0.11,-0.44,-0.12
474242406000000,163301,-0.855,-0.029,-0.517,-0.04,0.11,-0.06
474242437000000,163321,-0.852,-0.026,-0.51,0.04,0.09,0.01
474242453000000,163341,-0.859,-0.027,-0.514,-0.12,-0.07,0.07
474242468000000,163361,-0.852,-0.024,-0.516,-0.02,-0.01,0.05
474242484000000,163381,-0.857,-0.023,-0.514,-0.16,0.02,-0.07
474242515000000,163401,-0.858,-0.024,-0.516,-0.13,-0.06,0.01
474242531000000,163421,-0.854,-0.02,-0.513,-0.11,0.17,-0.03
474242546000000,163441,-0.86,-0.024,-0.511,-0.24,0.29,-0.0
474242578000000,163461,-0.853,-0.023,-0.511,-0.01,0.01,0.05
474242593000000,163481,-0.855,-0.024,-0.516,0.09,-0.02,-0.14
474242609000000,163501,-0.858,-0.022,-0.513,-0.22,-0.31,0.1
474242625000000,163521,-0.855,-0.026,-0.515,-0.14,-0.14,0.21
474242656000000,163541,-0.86,-0.026,-0.514,-0.16,0.47,0.14
474242671000000,163561,-0.856,-0.026,-0.517,-0.04,0.11,0.04
474242687000000,163581,-0.86,-0.024,-0.515,0.17,-0.09,0.08
474242718000000,163601,-0.859,-0.022,-0.516,0.1,0.14,-0.05
474242734000000,163621,-0.856,-0.028,-0.518,0.06,0.05,-0.11
474242750000000,163641,-0.858,-0.02,-0.514,0.19,0.11,-0.14
474242765000000,163661,-0.861,-0.027,-0.515,-0.04,0.19,0.37
474242796000000,163681,-0.858,-0.025,-0.518,-0.03,-0.06,-0.18
474242812000000,163701,-0.858,-0.022,-0.516,-0.2,-0.12,0.15
474242828000000,163721,-0.855,-0.023,-0.514,0.06,0.11,-0.1
474242843000000,163741,-0.857,-0.027,-0.515,0.03,-0.12,-0.28
474242875000000,163761,-0.86,-0.029,-0.514,0.0,0.13,-0.04
474242890000000,163781,-0.854,-0.022,-0.508,-0.07,-0.23,0.07
474242906000000,163801,-0.86,-0.022,-0.522,-0.07,0.22,-0.2
474242937000000,163821,-0.858,-0.021,-0.522,-0.09,0.37,0.13
474242953000000,163841,-0.861,-0.023,-0.522,0.05,0.42,0.02
474242968000000,163861,-0.859,-0.023,-0.517,-0.09,-0.22,-0.01
474242984000000,163881,-0.854,-0.027,-0.508,0.05,-0.12,-0.02
474243015000000,163901,-0.854,-0.023,-0.51,-0.13,-0.17,0.1
474243031000000,163921,-0.859,-0.026,-0.515,-0.11,-0.02,-0.12
474243046000000,163941,-0.854,-0.025,-0.505,-0.11,0.24,0.13
474243078000000,163961,-0.854,-0.023,-0.514,0.05,-0.29,0.02
474243093000000,163981,-0.854,-0.022,-0.51,-0.14,0.47,0.13
474243109000000,164001,-0.854,-0.025,-0.519,0.17,0.22,-0.15
474243125000000,164021,-0.859,-0.021,-0.51,-0.19,0.1,0.05
474243156000000,164041,-0.853,-0.026,-0.515,0.09,-0.11,0.04
474243171000000,164061,-0.861,-0.024,-0.513,-0.07,0.26,-0.15
474243187000000,164081,-0.857,-0.024,-0.52,0.08,0.02,-0.12
474243218000000,164101,-0.849,-0.024,-0.518,-0.14,0.26,-0.02
474243234000000,164121,-0.853,-0.026,-0.513,-0.01,-0.01,0.09
474243250000000,164141,-0.855,-0.028,-0.519,-0.14,-0.19,-0.02
474243265000000,164161,-0.854,-0.021,-0.516,-0.04,0.06,0.18
474243296000000,164181,-0.86,-0.025,-0.515,-0.01,-0.12,0.21
474243312000000,164201,-0.86,-0.021,-0.521,-0.07,0.11,0.02
474243328000000,164221,-0.86,-0.028,-0.51,-0.08,0.3,0.18
474243359000000,164241,-0.859,-0.021,-0.512,0.01,0.01,-0.02
474243375000000,164261,-0.856,-0.022,-0.52,0.16,0.23,0.14
474243390000000,164281,-0.856,-0.019,-0.518,0.15,-0.25,0.25
474243406000000,164301,-0.852,-0.023,-0.525,0.23,-0.15,-0.19
474243437000000,164321,-0.85,-0.031,-0.52,0.22,0.05,0.05
